source,chunk
rc-website-fork/content/userinfo/hpc/software/cellprofiler.md,"Description {{% moduledescription %}} Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. Available Versions The current installation of {{% softwarename %}} incorporates the most popular packages. To find the available versions and learn how to load them, run: module spider {{< modulename }} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }} The latest version of CellProfiler is available as an Apptainer container. Containers encapsulate applications, in this case CellProfiler, and all their required libraries isolated from the application and libraries provided by the system. The basic concepts of software containers, and Apptainer container in particular, are explained here. We recommend using the latest CellProfiler container version whenever possible. Please contact us for help with this package. CellProfiler can be run interactively with a graphical user interface (GUI) or noninteractively without any user interface. The interactive GUI mode is used to define image analysis pipelines; the noninteractive mode is used for image batch processing based on previously configured image analysis pipelines. Preparation The CellProfiler container image file is provided in a shared user space. For best performance it is recommended that users copy this container to their individual /scratch storage location. This has to be done only once and the following steps describe this process. In a terminal window on the HPC system execute these commands: module load apptainer cellprofiler cp $CONTAINERDIR/cellprofiler4.2.5.sif /scratch/$USER Image Pipeline Configuration Option A: ssh terminal In a terminal window on your local workstation execute the following command: ssh Y YOURID@login1.hpc.virginia.edu Continue with instructions under Starting an interactive CellProfiler"
rc-website-fork/content/userinfo/hpc/software/cellprofiler.md,"job. Please note that this option may be very slow. Option B: Starting an interactive CellProfiler job To start an interactive job and launch the CellProfiler graphical user interface from within the container, obtain desktop through the Open OnDemand Desktop app, start a terminal window, then run the following commands module load apptainer cellprofiler apptainer run $CONTAINERDIR/cellprofiler4.2.5.sif Noninteractive Slurm jobs for batch image processing If you have a large number of images that all need to be processed in the same manner, you can use compute nodes for efficient noninteractive batch image processing. The details of CellProfiler's batch processing strategy are explained here. Setup Move image files to be processed to a directory accessible on the HPC system (ideally /scratch). Use an interactive CellProfiler session to define a CellProfiler image analysis pipeline file (.cppipe) that defines how those particular images are to be processed, see Interactive Jobs with Graphical User Interface for Image Pipeline Configuration. In the interactive CellProfiler session, add the CreateBatchFiles module to the end of your pipeline and click Analyze Images. This will create the file Batchdata.h5 which defines the entire image processing step including paths to the images. Note: The pipeline batch file created in step 3 contains hardcoded paths to the tobeprocessed image files. So steps 2 and 3 need to be repeated when you want to process images in a different directory. Create and submit the Slurm job script A general premise in the batch processing workflow is that processing of images can occur independently from each other in a parallel fashion. The easiest way to implement parallel image processing with CellProfiler is to create a job array where each job in the array (referred to as job array task) processes a unique subset of the total image set. Let us assume that we"
rc-website-fork/content/userinfo/hpc/software/cellprofiler.md,"have a directory with 100 image files to process in /scratch/$USER/images and that we completed steps 13 as described above. The following two steps create the Slurm job script and submit it to the cluster: Create/edit Slurm job script /scratch/mstk/cpjobs/cellprofiler.slurm (see below). This script defines a job array with 100 tasks, each task processing a single image, loads the cellprofiler container module and runs the CellProfiler.py script inside the container, and passes the /scratch/$USER/pipelines/Batchdata.h5 file with the image processing definition to the CellProfiler instance Run these commands to submit the job and execute the preconfigured image analysis pipeline.: cd /scratch/$USER/cpjobs sbatch cellprofiler.slurm The Slurm job script cellprofiler.slurm: {{< pullcode file=""/static/scripts/cellprofiler.slurm"" lang=""nohighlight"" }} The directive SBATCH array=100 defines the size of the job array, i.e. the creation of 100 job tasks, each running a single CellProfiler instance. The directive SBATCH cpuspertask=1 specifies that each job task, i.e. each CellProfiler instance, runs on a single cpu core since CellProfiler does not support multithreading. SLURMARRAYTASKID is a variable set by Slurm when the job is running. For each job array task this variable is set to a unique value between 1 and 100 (job array size). We use it to define for each job array task which image needs to be processed."
rc-website-fork/content/userinfo/hpc/software/lammps.md,"Description LAMMPS (Largescale Atomic/Molecular Massively Parallel Simulator) is a moleculardynamics code. The code is designed to be easy to modify or extend with new functionality. LAMMPS can run on a single core but is designed to be highly efficient running on a large number of cores in parallel using messagepassing techniques and a spatial decomposition of the simulation domain. It solves systems ranging from single atoms through polymers and proteins to rigid collections of particles. A variety of force fields is supported. Local support is not available. LAMMPS has documentation and tutorials at its Website. It has a large and active community of users; to search or join the mailing list see the instructions here. Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. Available Versions To find the available versions and learn how to load them, run: module spider {{% modulename %}} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }} Users may build their own versions of LAMMPS if they wish to use a different compiler and MPI combination, or to choose individual optional packages. Instructions are available at the LAMMPS Getting Started"" page. Example Slurm script To run the system version of LAMMPS, a script similar to the following can be used. LAMMPS has many options so only the most basic is shown. CPU {{< pullcode file=""/static/scripts/lammpscpu.slurm"" lang=""nohighlight"" }} GPU {{< pullcode file=""/static/scripts/lammpsgpu.slurm"" lang=""nohighlight"" }}"
rc-website-fork/content/userinfo/hpc/software/paraview.md,"Description {{< moduledescription }} Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. Available Versions To find the available versions and learn how to load them, run: module spider {{% modulename %}} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }} Interactive Sessions through Open Ondemand Interactive sessions of {{% softwarename %}} can be launched through the HPC web portal, Open OnDemand. To launch an instance of {{% softwarename %}}, you will begin by connecting to our Open OnDemand portal. Your {{% softwarename %}} session will run on a GPU node. In addition, you need to specify required resources, e.g. time, your UVA HPC allocation, etc.. If you are new to UVA HPC, you may want to read the Getting Started Guide to learn more about the partitions. Starting an Interactive Session Open a web browser and go to URL: https://ood.hpc.virginia.edu. Use your Netbadge credentials to log in. This will open the Open OnDemand web portal. On the top banner of the Open OnDemand dashboard, click on Interactive Apps. In the dropdown box, click on {{% softwarename %}}. After connecting to {{% softwarename %}} through Open OnDemand, a form will appear where you can fill in the resources for {{% softwarename %}}. {{% softwarename %}} supports GPUs and should be run in the GPU partition. When done filling in the resources, click on the blue Launch button at the bottom of the form. Do not click the button multiple times. It may take a few minutes for the system to gather the resources for"
rc-website-fork/content/userinfo/hpc/software/paraview.md,"your instance of {{% softwarename %}}. When the resources are ready a Launch {{% softwarename %}} button will appear. Click on the button to start {{% softwarename %}}. Using {{% softwarename %}} When {{% softwarename %}} opens in your web browser, it will appear just like the {{% softwarename %}} that you have on your laptop or desktop. Closing the Interactive Session When you are done, quit the {{% softwarename %}} application. The interactive session will be closed and the allocated resources will be released."
rc-website-fork/content/userinfo/hpc/software/cellranger.md,"Description {{% moduledescription %}} Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. Available Versions To find the available versions and learn how to load them, run: module spider {{< modulename }} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }}"
rc-website-fork/content/userinfo/hpc/software/gpu.md,"{{% callout %}} Please note that certain modules can only run on specific GPU types. This will be displayed in a message upon loading the module. Certain software applications may also able to take advantage of the advanced capabilities provided by the NVIDIA DGX BasePOD™. Learn More {{% /callout %}} {{< rivannasoftware moduleclasses=""all"" arch=""gpu"" }}"
rc-website-fork/content/userinfo/hpc/software/rapidsai.md,"Description {{% moduledescription %}} Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. Available Versions To find the available versions and learn how to load them, run: module spider {{% modulename %}} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }}"
rc-website-fork/content/userinfo/hpc/software/modules.md,"The lmod modules system on the HPC system enables users to easily set their environments for selected software and to choose versions if appropriate. The lmod system is hierarchical; not every module is available in every environment. We provide a core environment which contains most of the software installed by Research Computing staff, but software that requires a compiler or MPI is not in that environment and a compiler must first be loaded. {{< button buttonclass=""primary"" buttontext=""View All Modules"" buttonurl=""/userinfo/hpc/software/completelist/"" }} Basic Commands List all available software {{< codesnippet }} module avail {{< /codesnippet }} Use key to list all modules in a particular category. The current choices are {{< codesnippet nobutton }} base, bio, cae, chem, compiler, data, debugger, devel, geo, ide, lang, lib, math, mpi, numlib, perf, phys, system, toolchain, tools, vis, licensed {{< /codesnippet }} Example: {{< codesnippet }} module key bio {{< /codesnippet }} Load the environment for a particular package {{< codesnippet }} module load thepackage {{< /codesnippet }} If you do not specify a version, the system default is loaded. For example, to load the default version of our Python distribution, run {{< codesnippet }} module load miniforge {{< /codesnippet }} If you do not wish to use the default version chosen by the module's environment, you must specify the version explicitly. For example, to select a version of the gcc compiler suite that is different from the default: {{< codesnippet }} module load gcc/13.3.0 {{< /codesnippet }} Note that the 'default' version of a module may change, so if you are developing applications yourself we highly recommend that you load explicit versions of modules; that is, do not invoke the default package, but specify a version. If the version is eventually dropped for newer versions, loading the module will fail, which will make"
rc-website-fork/content/userinfo/hpc/software/modules.md,"you aware that you will need to update your application appropriately. Remove a module {{< codesnippet }} module unload thepackage {{< /codesnippet }} List all modules you have loaded in the current shell {{< codesnippet }} module list {{< /codesnippet }} Change from one version to another {{< codesnippet }} module swap {{< /codesnippet }} For example, if you have loaded gcc/11.4.0 and you wish to switch to intel/2023.1 {{< codesnippet }} module swap gcc/11.4.0 intel/2023.1 {{< /codesnippet }} This will unload the gcc/11.4.0 environment entirely, and load the intel/2023.1 environment. Clear all modules you have loaded module purge Finding prerequisites Use ""module spider"" to find all possible modules. Once you determine the name of the software you want to use, spider will also show you all available versions. Note that spider will sometimes show modules whose version numbers begin with a period, e.g. icc/.17.0. Any such module is “hidden” and users should not be required to load them explicitly. For many applications, you will need to load one or more prerequisites. For example, to find out how to load a specific R version, run module spider R/version where you must replace ""version"" with the value. At one particular time, module spider shows us that the following R versions are available: This shows that two versions of R 3.6.3 are available, one built with the gcc compiler and one built with the Intel compiler suite. We must choose one of those. We'll select the gcc version. module load gcc/7.1.0 module load openmpi/3.1.4 module load R/3.6.3 More about these commands can be found in the documentation. Modules Best Practices Whenever several modules are loaded at the same time, there is the potential for modules to conflict with one another. Conflicting modules can cause code dependent on these modules to not work."
rc-website-fork/content/userinfo/hpc/software/modules.md,"Here are some ways to commit to best practices when using modules: Start with a clean slate module purge before beginning your workflow. If you need to switch what you are doing within the current session, like changing from working in Python to R, purge and load your new modules so there is no chance for conflicts. Know what you are loading When loading modules, it is best to specify what version you are using instead of using the default. If you commit to using the default option each time, you may miss when our default changes and load modules that are no longer compatible with your workflow. Use module spider to see what versions of each module we offer. Advanced Usage If you are consistently loading the same modules on startup, you might find it convenient to load your modules using your .bashrc file. This is NOT within best practices. Interactive apps like Jupyter Labs and RStudio automatically load some modules that they are dependent on. Your .bashrc file still executes on startup within those settings, thus leading to potential conflicts. A better way to load modules efficiently is to use a bash script. Writing a bash script that will load all your necessary modules with an aliased command falls more within best practices than filling your .bashrc file. Whenever you need to switch to a new workflow, module purge then execute your other script. Remember to change your scripts whenever we offer different versions of the modules that you use so your scripts are not out of date. Modules in Job Scripts After the definition of job variables, and before the command line to run the program, add module load lines for every application that you want included in your run environment. Although it is not required, we"
rc-website-fork/content/userinfo/hpc/software/modules.md,"also recommend that you clear your module environment before your job starts executing. For example, to run R version 3.6.3 in the module environment described above, your job script should resemble the following: Please contact us if you encounter any problems using these applications in your job scripts. Creating Your Own Modules If you install your own software, you can create your own modules stored in your home directories. This is not necessary; you can also add the path to your .bashrc file or write a script or just provide the path. But it may be convenient to have a custom module. The first step is to create a directory to store the modulefiles used by lmod. {{< codesnippet }} mkdir $HOME/modulefiles {{< /codesnippet }} Next, download the software package for which you would like to create a module. Carefully follow the instructions to install your software. Remember that most packages assume you can install as an administrator, and that is not permitted on the HPC system, so you must change your installation directory. If you are compiling software you can find a tutorial at our training site. In the following example we are installing a version of git according to its instructions: $ wget https://www.kernel.org/pub/software/scm/git/git2.6.2.tar.gz $ tar xf git2.6.2.tar.gz $ cd git2.6.2 $ ./configure prefix=$HOME/git/2.6.2 $ make $ make install Once the software has been installed, a modulefile (written in the Lua programming language) must be created. The modulefile should be placed in a subdirectory named after the software and the file should be named using the version number of the software. Any text editor of your choice may be used. The modulefile in this example adds ~/git/2.6.2/bin to the user's path so that the personal version of git can be found. $ cd ~/modulefiles $ mkdir git $"
rc-website-fork/content/userinfo/hpc/software/modules.md,"cd git Use an editor to create the following file and name it 2.6.2.lua local home = os.getenv(""HOME"") local version = myModuleVersion() local pkgName = myModuleName() local pkg = pathJoin(home,pkgName,version,""bin"") prependpath(""PATH"", pkg) The first line reads the user’s HOME directory from the environment. The second line uses the “pathJoin” function provided from Lmod. It joins strings together with the appropriate number of “/”. The last line calls the “prependpath” function to add the path to this version of git at the beginning of the user’s path. Finally, to use the module: $ module use $HOME/modulefiles $ module load git $ which git ~/git/2.6.2/bin/git Finding Modules with the Same Name If the user has created a module and at a later date the system provides a newer version, the default behavior if no version is specified to the module load command is to use the highest version available in all module paths searched. The module load command will load git/3.5.4 because it is the highest version. More about user created modules can be found in the documentation."
rc-website-fork/content/userinfo/hpc/software/bwa.md,"Description {{% moduledescription %}} BWA provides three alignment algorithms: BWAbacktrack BWASW BWAMEM The BWAbacktrack algorithm is exclusively used for short sequence reads up to 100bp, the latter two can be used for sequence reads of up to 1MB. The BWAMEM algorithm can also be used for highquality short Illumina sequence reads (< 100bp) in many cases with better performance compared to the original BWAbacktrack algorithm. Therefore, the more universal BWAMEM algorithm is recommended as a starting point for most alignment scenarios. Before any of the alignment algorithms can be used, a FMindex needs to be constructed for the reference genome (see below). Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. For a GitHub reference, visit: https://github.com/lh3/bwa Available Versions The current installation of {{% softwarename %}} incorporates the most popular packages. To find the available versions and learn how to load them, run: module spider {{< modulename }} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }} Slurm Script Examples Creating a BWA Index for a Reference Genome Index files are created with the bwa index command. A reference genome sequence in FASTA format needs to be provided, e.g. /scratch/$USER/bwaanalysis/refgenome.fa {{< pullcode file=""/static/scripts/bwa.slurm"" lang=""nohighlight"" }} Alignment of Sequence Reads to a Reference Genome BWA provides three basic alignment algorithms to align sequence reads to a reference genome, BWAbacktrack, BWASW, and BWAMEM. Below we show an example for using the BWAMEM algorithm (command bwa mem), which can process short Illumina reads (70bp) as well as longer reads up to 1 MB. The alignment output is"
rc-website-fork/content/userinfo/hpc/software/bwa.md,"saved in SAM file format. The use of SAMtools on the HPC system is documented here. Specification of files Reference genome file: /scratch/$USER/bwaanalysis/refgenome.fa Sequence read file 1: /scratch/$USER/bwaanalysis/read1.fq Sequence read file 2: /scratch/$USER/bwaanalysis/read2.fq Output Alignment (SAM file): /scratch/$USER/bwaanalysis/alnpe.sam Notes: The use of t $SLURMCPUSPERTASK to define the numbe of processing threads based on the numbe of requested cpu core (1 thread / cpu core). Follow the online {{% softwarename %}} documentation to adjust parameters for aligning singleend reads. The use of mem and mempercpu options are mutually exclusive. Job scripts should specify one or the other but not both. Using an Interactive Session to run BWA You should NOT do your computational processing on the head node. In order to obtain a login shell on a compute node, use the ijob command. ijob N 1 n 1 A <YOURALLOCATION p standard c 20 mem=20000 Replace <YOURALLOCATION with your account name to charge SUs. The arguments for c and mem options depend on the resources you will use for the alignment step. For more details about submitting interactive jobs please see here. Load module First, let us load the bwa module: module load bwa In order to check all available bwa commands run: bwa If you wish to check various options for each command run: bwa index bwa mem"
rc-website-fork/content/userinfo/hpc/software/blast.md,"Description {{% moduledescription %}} Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. Available Versions The current installation of {{% softwarename %}} incorporates the most popular packages. To find the available versions and learn how to load them, run: module spider {{< modulename }} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }}"
rc-website-fork/content/userinfo/hpc/software/julia.md,"Description Julia is a highlevel programming language designed for highperformance numerical analysis and computational science. Distinctive aspects of Julia's design include a type system with parametric polymorphism and types in a fully dynamic programming language and multiple dispatch as its core programming paradigm. It allows concurrent, parallel and distributed computing, and direct calling of C and Fortran libraries without glue code. A justintime compiler that is referred to as ""justaheadoftime"" in the Julia community is used. Ref: Wikipedia | Documentation: https://docs.julialang.org () | () () | | | | Type ""?"" for help, ""]?"" for Pkg help. | | | | | | |/ | | | | || | | | (| | | Version 1.6.0 (20210324) / |'|||'| | Official https://julialang.org/ release |/ | julia using Pkg (v1.6) pkg status Status /sfs/qumulo/qhome/teh1m/.julia/environments/v1.6/Project.toml [91a5bcdd] Plots v1.19.4 [8ba89e20] Distributed [de0858da] Printf julia help? sdata search: isdirpath isdispatchtuple StridedMatrix StridedVecOrMat searchsortedlast Couldn't find sdata Perhaps you meant stat, sort, sort!, sqrt, ispath, lstat, edit, Meta or atan No documentation found. Binding sdata does not exist. (v1.6) pkg add SharedArrays Updating registry at ~/.julia/registries/General Resolving package versions... Updating /sfs/qumulo/qhome/teh1m/.julia/environments/v1.6/Project.toml [1a1011a3] + SharedArrays No Changes to /sfs/qumulo/qhome/teh1m/.julia/environments/v1.6/Manifest.toml (v1.6) pkg status Status /sfs/qumulo/qhome/teh1m/.julia/environments/v1.6/Project.toml [91a5bcdd] Plots v1.19.4 [8ba89e20] Distributed [de0858da] Printf [1a1011a3] SharedArrays julia using SharedArrays help? sdata search: sdata isdirpath isdispatchtuple SharedMatrix StridedMatrix sdata(S::SharedArray) Returns the actual Array object backing S. julia using Distributed launch worker processes numcores = parse(Int, ENV[""SLURMCPUSPERTASK""]) addprocs(numcores) println(""Number of cores: "", nprocs()) println(""Number of workers: "", nworkers()) each worker gets its id, process id and hostname for i in workers() id, pid, host = fetch(@spawnat i (myid(), getpid(), gethostname())) println(id, "" "" , pid, "" "", host) end remove the workers for i in workers() rmprocs(i) end and the output is, Number of cores: 9 Number of workers: 8"
rc-website-fork/content/userinfo/hpc/software/julia.md,"2 11643 udcba2619 3 11644 udcba2619 4 11645 udcba2619 5 11646 udcba2619 6 11649 udcba2619 7 11650 udcba2619 8 11651 udcba2619 9 11652 udcba2619 import MPI MPI.Init() comm = MPI.COMMWORLD myrank = MPI.Commrank(comm) commsize = MPI.Commsize(comm) println(""Hello! I am "", myrank, "" of "", commsize, "" on "",gethostname()) MPI.Finalize() using Flux, CuArrays z = CuArrays.cu([1, 2, 3]) println(2 z) m = Dense(10,5) | gpu x = rand(10) | gpu println(m(x)) and the output is slurm allocates gpus 4 [2, 4, 6] Float32[0.6239201, 0.36249122, 1.1242702, 0.9278027, 0.004131808] `"
rc-website-fork/content/userinfo/hpc/software/jupyterlab.md,"Overview Jupyter Notebooks are documents which can combine executable code, formatted text, and interactive graphics into a single file. Because Notebooks can be shared, they provide developers with a tool for capturing and explaining their computational results. To use a Jupyter Notebook, a web application, such as JupyterLab, is needed. We now provide a web portal where JupyterLab can be accessed on Rivanna and Afton. However, to use JupyterLab, you must have an account on UVA HPC. Accessing JupyterLab To access JupyterLab, you will begin by connecting to our Open OnDemand portal: Open a web browser and go to https://ood.hpc.virginia.edu. Use your Netbadge credentials to log in. On the top right of the menu bar of the Open OnDemand dashboard, click on Interactive Apps. In the dropdown box, click on JupyterLab. Requesting an Instance Your instance (or copy) of JupyterLab will run on a compute node. So it will need a list of resources, such as partition, time, and allocation. If you are new to UVA HPC, you may want to read the HPC User Guide to learn more about the partitions. After connecting to JupyterLab through Open OnDemand, a form will appear where you can fill in the resources for JupyterLab. When done filling in the resources, click on the blue “Launch” button at the bottom of the form. It will take a few minutes for the system to gather the resources for your instance of JupyterLab. When the resources are ready a Connect to Jupyter button will appear. Click on the button and the Notebook session will open in a new tab. The following screenshots illustrate the sequeunce of steps decribed above. Note that under the Work Directory field, the dropdown menu allows you to choose either your HOME or SCRATCH directories. Running Notebooks The JupyterLab dashboard will"
rc-website-fork/content/userinfo/hpc/software/jupyterlab.md,"have two panes: A file browser pane on the left where you will see the files and folders in your HPC directory; and A Launcher pane on the right with tiles for the available kernels (i.e., underlying software that will run the code in your Notebooks). If you already have a Jupyter Notebook in your account, you can maneuver to the file in the filebrowser pane, and doubleclick on the file name to open the Notebook. However, if you want to create a new Notebook, go to the Launcher pane and click on the tile for the desired kernel (e.g., Python 3). If you are more familiar with the classic Notebook environment, you can change the JupyterLab format by clicking on Help and select Launch Classic Notebook. Extensions We provide the following JupyterLab extensions: plotly is an interactive plotting library jupyterlabdash renders Plotly Dash apps as a separate window in JupyterLab jupyterlabtoc autogenerates a table of contents in the left area voila allows you to convert a Jupyter Notebook into an interactive dashboard FAQ How to create custom JupyterLab kernels? Please refer to our howto. How do I load a module in JupyterLab? That is not possible if you request a JupyterLab session. Please refer to our howto for a workaround."
rc-website-fork/content/userinfo/hpc/software/orca.md,"Description {{% moduledescription %}} Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. Available Versions The current installation of {{% softwarename %}} incorporates the most popular packages. To find the available versions and learn how to load them, run: module spider {{< modulename }} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }} License and Permission We have an ""ACADEMIA"" license. Usage is restricted to academic purposes. Please contact us if you need access to the software. Slurm script template Below is a Slurm script template. Please note that: Loading the orca module will automatically load gcc and openmpi. Do not load the latter manually. For your convenience we have defined the environment variable orcadir in the module. The full path to the executable orca is thus $orcadir/orca. Do not use srun/mpirun. The software will take care of MPI. {{< pullcode file=""/static/scripts/orcaserial.slurm"" lang=""nohighlight"" }} Submit the job in the same directory as my.inp. Multinode For larger calculations, you may run on multiple nodes. The following example will run on a total of 120 cores: {{< pullcode file=""/static/scripts/orcamultinode.slurm"" lang=""nohighlight"" }} Important notes: The nprocs in .inp should be equal to the total number of cores requested in your Slurm script. Do not run multinode ORCA jobs from research standard storage /nv. (See here.) We recommend scratch. References For more information please visit: ORCA Forum. You will need to create an account. ORCA Input Library"
rc-website-fork/content/userinfo/hpc/software/bioinformatics.md,"Overview Many commonly used bioinformatics software packages on the HPC clusters are available as individual modules or as Python packages bundled in the bioconda modules. Please see our HowTo for more information about using this software on the HPC system. Software Availability If a particular package is not available, several options are available. If it is sufficiently widely used, Research Computing staff will install it as a new module. If we determine that it is too specialized, you can install it yourself. Please use permanent storage such as your home directory to install software. If you have difficulty we can assist you to install the package. Please see below for a full listing of available bioinformatics software. If you do not find it there, please check the bioconda package before requesting that we install it. Reference Genomes Research Computing makes some standard reference genomes available. For a listing and information about how to copy them, please see our HowTo. Full List of Bioinformatics Software Modules Below is a list of software installed as separate modules. Other packages that are based on Python are available in the bioconda environment. Please see the bioconda page for a listing of those packages. {{< rivannasoftware moduleclasses=""bio"" }}"
rc-website-fork/content/userinfo/hpc/software/alphafold.md,"Description {{% moduledescription %}} Software Category: {{% modulecategory %}} For detailed information, visit the {{% softwarename %}} website. Available Versions To find the available versions, run: module spider {{< modulename }} For detailed information about a particular version, including the load command, run module spider <name/version. For example: module spider {{% modulefirstversion %}} {{< moduleversions }} AlphaFold 3 Model Parameters The AlphaFold 3 model parameters are subject to the Terms of Use defined here. Our module does not contain the model parameters; instead, each user must submit their own request to DeepMind. Visit here for further instructions. Upon approval you will receive a download url for the file af3.bin.zst (~1 GB). Place it in a directory that is not shared with others, e.g. ~/af3. bash DIR=~/af3 mkdir $DIR cd $DIR wget <yourdownloadurl unzstd af3.bin.zst The last command will extract the file into af3.bin. Slurm Script {{< pullcode file=""/static/scripts/alphafold3.slurm"" lang=""nohighlight"" }} If you put the model parameters in a different location, change the value of modeldir. To see the complete list of flags run: python $EBROOTALPHAFOLD/app/alphafold/runalphafold.py help Refer to the official documentation for more information. AlphaFold 2 Installation details We prepared a Docker image based on the official Dockerfile with some modifications. AlphaFold does not use TensorFlow on the GPU (instead it uses JAX). See issue. Changed tensorflow to tensorflowcpu. There is no need to have system CUDA libraries since they are already included in the conda environment. Switched to micromamba instead of Miniconda. With a threestage build, our Docker image is only 5.4 GB on disk (2.1 GB compressed on DockerHub), almost half the size using the official Dockerfile (10.1 GB). For further details see here. AlphaFold launch command Please refer to runalphafold.py for all available options. Launch script run For your convenience, we have prepared a launch script run"
rc-website-fork/content/userinfo/hpc/software/alphafold.md,"that takes care of the Apptainer command and the database paths, since these are unlikely to change. If you do need to customize anything please use the full Apptainer command. Explanation of Apptainer flags The database and models are stored in $ALPHAFOLDDATAPATH. A cache file ld.so.cache will be written to /etc, which is not allowed on the HPC system. The workaround is to bindmount e.g. the current working directory to /etc inside the container. [B .:/etc] You must launch AlphaFold from /app/alphafold inside the container due to this issue. [pwd /app/alphafold] The nv flag enables GPU support. Explanation of AlphaFold flags The default command of the container is /app/runalphafold.sh. As a consequence of the Apptainer pwd flag, the fasta and output paths must be full paths (e.g. /scratch/$USER/mydir, not relative paths (e.g. ./mydir). You may use $PWD as demonstrated. The maxtemplatedate is of the form YYYYMMDD. Only the database paths in markflagsasrequired of runalphafold.py are included because the optional paths depend on dbpreset (fulldbs or reduceddbs) and modelpreset. Slurm Script Below are some Slurm script templates for version 2.3. Monomer with fulldbs {{< pullcode file=""/static/scripts/alphafoldmonomer.slurm"" lang=""nohighlight"" }} Multimer with reduceddbs {{< pullcode file=""/static/scripts/alphafoldmultimer.slurm"" lang=""nohighlight"" }} Notes For users running large protein jobs: Version 2.3.2dev is based on commit 020cd6d, about 2 years after the official 2.3.2 release. The reason for using a development version is that the package requirements are updated for compatibility on the H200 GPU. Users who have experienced outofmemory errors for large protein calculations should request an H200 GPU (gres=gpu:h200) and load the 2.3.2dev version. Before upgrading to a newer version, please always check the official repo for details, especially on any changes to the parameters, databases, and flags. You may need to request 8 CPU cores due to this line printed in the output: Launching subprocess"
rc-website-fork/content/userinfo/hpc/software/alphafold.md,"""/usr/bin/jackhmmer o /dev/null A /tmp/tmpys2ocad8/output.sto noali F1 0.0005 F2 5e05 F3 5e07 incE 0.0001 E 0.0001 cpu 8 N 1 ./seq.fasta /share/resources/data/alphafold/mgnify/mgyclusters.fa"" You must provide a value for maxtemplatedate. If you are predicting the structure of a protein that is already in PDB and you wish to avoid using it as a template, then maxtemplatedate must be set to be before the release date of the structure. If you do not need to specify a date, by default you can set today’s date. For example, if you are running the simulation on August 7th 2021, set –maxtemplatedate = 20210807. See here. You are not required to use the run wrapper script. You can always provide the full apptainer command."
rc-website-fork/content/userinfo/hpc/software/bioconda.md,"Bioconda Python packages Many bioinformatics Python packages are now maintained and available for the popular Anaconda Python distribution. Python packages for the Anaconda distribution are distributed through a variety of different bundles, called channels. The bioconda channel is specifically set up for the maintenance and distribution of popular bioinformatics packages. Available Versions The current installation of {{% softwarename %}} incorporates the most popular packages. To find the available versions and learn how to load them, run: module spider {{< modulename }} The output of the command shows the available {{% softwarename %}} module versions. For detailed information about a particular {{% softwarename %}} module, including how to load the module, run the module spider command with the module's full version label. For example: module spider {{% modulefirstversion %}} {{< moduleversions }} To view an uptodate list of the Python packages provided by a particular bioconda module, load the bioconda module and run the conda list command. For example: module load bioconda conda list | grep bioconda The environment contains a large number of packages, most of them to support the software of interest in bioinformatics. The grep command filters the Python package list to only show the Bioconda channel packages. The output may look like this:"
